seller.a,seller.b,competition
BMU,ECU,0.07814246802514101
BMU,EGY,0.010880017232295026
BMU,ERI,0.04631262082566532
BMU,ESP,0.04760969220392808
BMU,EST,-4.3238024322046764e-4
BMU,ETH,0.06835361607410365
BMU,FIN,0.052833895230049444
BMU,FJI,0.014817307071884072
BMU,FLK,-0.0026121685797434006
BMU,FRA,0.06831116129367625
BMU,GAB,0.35099177218724015
BMU,GBR,0.07753492765487152
BMU,GEO,0.021370978745265216
BMU,GHA,0.0836003051359864
BMU,GIB,0.6122529176488466
BMU,GIN,0.5343768676688714
BMU,GMB,-0.013084378972206559
BMU,GNB,0.01920042151723033
BMU,GNQ,0.6166518315931336
BMU,GRC,0.00647252413512919
BMU,GRD,0.2050365927390546
BMU,GRL,-0.017700189055810018
BMU,GTM,-8.790313186545078e-4
BMU,GUY,0.0026059044738298153
BMU,HKG,0.07747020455685365
BMU,HND,0.02573397110455695
BMU,HRV,-0.006760625465456831
BMU,HTI,-0.0018025066761391598
BMU,HUN,0.012971097550498781
BMU,IDN,7.961632998963433e-4
BMU,IND,-0.008127692338422204
BMU,IOT,0.015958440911106844
BMU,IRL,0.05003700378414391
BMU,IRN,-0.0014158202441130218
BMU,IRQ,-0.006997605856736497
BMU,ISL,0.11498266352189053
BMU,ISR,0.013665240386843955
BMU,ITA,0.012683565414126527
BMU,JAM,0.3007895579248336
BMU,JOR,0.00923022062355973
BMU,JPN,0.013770437121199236
BMU,KAZ,-0.003781381894565361
BMU,KEN,0.04822698663309555
BMU,KGZ,0.11872137669616649
BMU,KHM,-0.014206749971557516
BMU,KNA,0.6078268054351118
BMU,KOR,0.09930451619938338
BMU,KWT,0.023886595775601042
BMU,LAO,0.054818622544373176
BMU,LBN,0.10461467674224907
BMU,LBR,0.7314232097828479
BMU,LBY,-0.011847041750392381
BMU,LCA,0.9249930426508964
BMU,LKA,-0.011320289205307341
BMU,LSO,-0.008196972123133637
BMU,LTU,0.002772093435992195
BMU,LUX,0.039626384258791045
BMU,LVA,0.01905769024944368
BMU,MAC,0.765117509843352
BMU,MAR,-0.0016920141131734092
BMU,MDA,-0.006086591364414207
BMU,MDG,-0.012602912544067984
BMU,MDV,0.0036395827000733727
BMU,MEX,0.03807345318894859
BMU,MHL,0.8049654048189001
BMU,MKD,-0.0037064144265710466
BMU,MLI,0.5118538164957591
BMU,MLT,-0.006367225702991462
BMU,MMR,-0.011859818271117348
BMU,MNG,0.5009991859920527
BMU,MNT,0.04255881611810957
BMU,MOZ,3.7152669953585893e-4
BMU,MRT,0.08265236771616365
BMU,MUS,-0.006518402778377741
BMU,MWI,0.05376349934595716
BMU,MYS,-0.004694355562036869
BMU,NAM,-0.0048170793756624215
BMU,NCL,0.02170969216257391
BMU,NER,0.870666738012844
BMU,NGA,0.4644005100398234
BMU,NIC,0.033471474780678835
BMU,NIU,0.12740737324744975
BMU,NLD,0.028895842914835636
BMU,NOR,0.08420578232712958
BMU,NPL,0.0038494379033736444
BMU,NRU,0.1806315990468791
BMU,NZL,0.10156804583910359
BMU,OAS,-3.3165084325611626e-4
BMU,OMN,0.14400623178998714
BMU,PAK,-0.006033665031019606
BMU,PAN,0.607510866342955
BMU,PCN,0.15155193622517035
BMU,PER,0.07746346923480601
BMU,PHL,0.026778150634069523
BMU,PNG,0.42553224175471827
BMU,POL,0.01074025212593345
BMU,PRK,0.1498425929810149
BMU,PRT,6.794281382356028e-4
BMU,PRY,0.11171964274893986
BMU,PYF,0.20968648790879393
BMU,QAT,0.3959808672590867
BMU,ROM,0.0759059185967025
BMU,RUS,0.003828679953435687
BMU,RWA,0.020806406694300127
BMU,SAU,0.030418628853845577
BMU,SEN,0.08475752292064742
BMU,SER,0.035069433630637636
BMU,SGP,0.12425429053529427
BMU,SHN,0.03462782371081069
BMU,SLB,0.03378036532283115
BMU,SLE,-0.006232966381058554
BMU,SLV,0.009828488178568857
BMU,SMR,-0.013132003552911617
BMU,SOM,-0.0012460034324908366
BMU,STP,-0.02478112583002192
BMU,SUD,-0.0018258981814512204
BMU,SUR,0.521873555618952
BMU,SVK,-0.004055353592137081
BMU,SVN,-0.00812361419600263
BMU,SWE,0.03317630627263176
BMU,SWZ,0.06097402879724059
BMU,SYC,0.00878068987893711
BMU,SYR,0.26240451517323377
BMU,TCA,0.7262152806168393
BMU,TCD,0.04569647376326663
BMU,TGO,0.08244870829209798
BMU,THA,0.0077775669961755315
BMU,TJK,0.5200879696434587
BMU,TKL,0.9928664616484629
BMU,TKM,0.6377600392471163
BMU,TMP,-0.019736321548912607
BMU,TTO,0.04798960478326056
BMU,TUN,0.009988229542188604
BMU,TUR,0.01773947482504043
BMU,TZA,0.08273301807868344
BMU,UGA,0.11352462152611491
BMU,UKR,0.019955239745227525
BMU,URY,0.09434385408200988
BMU,USA,-0.0021173325757488344
BMU,UZB,0.5115058311125764
BMU,VAT,0.40725297883681494
BMU,VCT,0.9766966768253735
BMU,VEN,-0.0017916993485313053
BMU,VGB,0.9172811787760282
BMU,VNM,-0.005798051084101186
BMU,WLF,-0.03924763026386584
BMU,YEM,-0.010557775327232085
BMU,ZAF,0.02476252225991404
BMU,ZAR,0.055164532091156446
BMU,ZMB,-0.00966502030466798
BMU,ZWE,0.031371070953705484
BOL,ABW,0.15363934978929875
BOL,AFG,0.3812041824028381
BOL,AIA,0.46481458675262904
BOL,ALB,2.6075380832414304e-4
BOL,AND,0.019911481691562035
BOL,ARE,0.22164817793564556
BOL,ARG,0.08912314286849
BOL,ARM,0.1784270192384364
BOL,ASM,0.03140823470280166
BOL,ATA,0.12077554879645037
BOL,ATG,-0.007108109828949928
BOL,AUS,0.22791944538498546
BOL,AUT,-0.011443312619938216
BOL,AZE,-0.0011065715064581707
BOL,BDI,0.7093613482802349
BOL,BEL,0.007540704159758264
BOL,BEN,0.6669938450938099
BOL,BFA,0.9056412548688388
BOL,BGD,-0.006648190036875559
BOL,BGR,-6.253552028135047e-4
BOL,BHR,0.10913071817720998
BOL,BHS,0.010698373764108192
BOL,BIH,0.00336108263056443
BOL,BLR,0.062497690593536485
BOL,BLZ,0.27856978410203126
BOL,BMU,-0.0033923805710321963
BOL,BRA,0.05860678717689866
BOL,BRB,0.01895121621744137
BOL,BRN,0.02355342328324728
BOL,BTN,0.09819155450658316
BOL,BWA,-0.007873638222311765
BOL,CAF,0.1197172065850049
BOL,CAN,0.0147963956280111
BOL,CCK,0.04382549237576351
BOL,CHE,0.4318810432222924
BOL,CHL,0.10264171665047343
BOL,CHN,-0.0119942028009198
BOL,CIV,0.022908124754335808
BOL,CMR,0.29312474032268643
BOL,COG,0.046033696167662244
BOL,COK,-0.009669386824671097
BOL,COL,0.08725903411186962
BOL,COM,0.006437405467225133
BOL,CPV,-0.009127884999629245
BOL,CRI,0.1791214266279637
BOL,CUB,-0.004336282461179225
BOL,CUW,0.2583969532178955
BOL,CXR,-0.002234015476375221
BOL,CYM,-0.007028294625661602
BOL,CYP,0.03141429025646857
BOL,CZE,-0.00816366954014957
BOL,DEU,-0.009514887756207376
BOL,DJI,0.0061459886620274995
BOL,DMA,0.04747023695395307
BOL,DNK,0.004815339899517232
BOL,DOM,0.35461006594558736
BOL,DZA,0.0032140338951308573
BOL,ECU,0.047886850438958066
BOL,EGY,0.24728714607280566
BOL,ERI,0.7220382534582652
BOL,ESP,0.013090100700801577
BOL,EST,-2.385488501543334e-4
BOL,ETH,0.031078851578760034
BOL,FIN,0.04966376074630982
BOL,FJI,-0.0016624514398526486
BOL,FLK,0.24965974610074027
BOL,FRA,-0.007242467775494833
BOL,GAB,0.23986099964299687
BOL,GBR,0.08700881404097818
BOL,GEO,0.07232471207326467
BOL,GHA,0.6805170580524725
BOL,GIB,-0.009028158476727225
BOL,GIN,0.47774591862438187
BOL,GMB,0.17233232478939994
BOL,GNB,0.8068104359950735
BOL,GNQ,0.01118115102173125
BOL,GRC,0.05046617530033374
BOL,GRD,0.10890051071134565
BOL,GRL,0.035015191668358134
BOL,GTM,0.07691149425634619
BOL,GUY,0.3263542002913345
BOL,HKG,0.16242811802118323
BOL,HND,0.021599043409663583
BOL,HRV,0.01392937874194912
BOL,HTI,-6.369682842646916e-4
BOL,HUN,-0.009916297547511546
BOL,IDN,0.00877667477644505
BOL,IND,0.01828087303324272
BOL,IOT,0.08677665120781466
BOL,IRL,-0.0020532733146684757
BOL,IRN,0.0061574116591994535
BOL,IRQ,0.02322451517417926
BOL,ISL,0.0062237546308204625
BOL,ISR,0.014859851774729937
BOL,ITA,-0.006922247979845573
BOL,JAM,0.055703701505119746
BOL,JOR,0.008130874616203392
BOL,JPN,-0.014830439332587902
BOL,KAZ,-0.0026313467471395287
BOL,KEN,0.0928982915993114
BOL,KGZ,0.09671134441159071
BOL,KHM,-0.010033665755750477
BOL,KNA,0.07864328655074336
BOL,KOR,-0.009669211444589194
BOL,KWT,0.006742204667864468
BOL,LAO,0.016554219733558934
BOL,LBN,0.010292330182935702
BOL,LBR,0.12019590441665823
BOL,LBY,0.032068346803494435
BOL,LCA,0.3831803048375188
BOL,LKA,-0.004873119919355461
BOL,LSO,-0.013313800701914224
BOL,LTU,0.012953905337113082
BOL,LUX,0.01129579819425487
BOL,LVA,-0.0040318862688439195
BOL,MAC,0.06468699642863522
BOL,MAR,0.03890828003287477
BOL,MDA,0.05070434020577254
BOL,MDG,0.10801865079825591
BOL,MDV,0.0606259329857431
BOL,MEX,0.021843339131672062
BOL,MHL,-0.01136900541986723
BOL,MKD,0.06657591573159367
BOL,MLI,0.8885224046254805
BOL,MLT,0.008027368936878892
BOL,MMR,-0.013725125445405264
BOL,MNG,0.09313506599539034
BOL,MNT,0.3115814151878783
BOL,MOZ,0.47690823661260157
BOL,MRT,0.43487981873664266
BOL,MUS,0.016550322316394434
BOL,MWI,0.30042066063833023
BOL,MYS,-0.0046373806494183455
BOL,NAM,0.07562740178355368
BOL,NCL,-0.002588540611276063
BOL,NER,0.9458457376345327
BOL,NGA,0.010684385585958776
BOL,NIC,0.014472472548613006
BOL,NIU,-0.030188953415823887
BOL,NLD,-0.002912443978421941
BOL,NOR,0.008280555894973273
BOL,NPL,0.015068199486189844
BOL,NRU,0.5539591913365461
BOL,NZL,0.08994039547235327
BOL,OAS,-0.007979644131006736
BOL,OMN,0.015802896675344364
BOL,PAK,0.003461465056457619
BOL,PAN,0.11978605168749937
BOL,PCN,-0.016104204715293308
BOL,PER,0.6886171751469028
BOL,PHL,4.561674456694578e-4
BOL,PNG,0.01190380967169485
BOL,POL,-0.008907870801344872
BOL,PRK,0.008609742101914007
BOL,PRT,0.013302694088642965
BOL,PRY,0.05198921205767738
BOL,PYF,0.015188987621146706
BOL,QAT,0.11278999949786168
BOL,ROM,-0.010398402246382464
BOL,RUS,0.0024120751765120013
BOL,RWA,0.6959266113442932
BOL,SAU,0.01596597282148736
BOL,SEN,0.4621257047236501
BOL,SER,0.02140211160763696
BOL,SGP,0.01986293364624392
BOL,SHN,0.031784845179412005
BOL,SLB,0.014667928445732002
BOL,SLE,0.42003286918823346
BOL,SLV,-4.986562958710648e-4
BOL,SMR,-0.009212961807481667
BOL,SOM,0.905662199868374
BOL,STP,0.08271631495069737
BOL,SUD,0.6613390501455522
BOL,SUR,0.7990035500076939
BOL,SVK,0.0059350683501957595
BOL,SVN,-0.010200787358964507
BOL,SWE,0.001052207524293302
BOL,SWZ,0.007934206730058686
BOL,SYC,0.0031742006169450943
BOL,SYR,0.035160825060995986
BOL,TCA,0.12676000674119814
BOL,TCD,0.2208640619831785
BOL,TGO,0.9161014627123499
BOL,THA,1.371640931539561e-5
BOL,TJK,-0.004988790819706634
BOL,TKL,0.07449230379183285
BOL,TKM,-0.0022184192946891924
BOL,TMP,0.11599857469418716
BOL,TTO,0.25630416177818843
BOL,TUN,0.00229692320538544
BOL,TUR,0.03130229697215249
BOL,TZA,0.8911142804105328
BOL,UGA,0.645697875233056
BOL,UKR,0.015265098672851411
BOL,URY,0.04913749901113237
BOL,USA,0.016109048084954097
BOL,UZB,0.023473934593740826
BOL,VAT,0.09146351828334891
BOL,VCT,-0.004057738579464466
BOL,VEN,0.14173696468759778
BOL,VGB,-0.007868584816788676
BOL,VNM,0.002302518934284271
BOL,WLF,0.5114095924888833
BOL,YEM,0.9139738813949629
BOL,ZAF,0.2501318305513177
BOL,ZAR,0.024363511456453612
BOL,ZMB,0.06828458760488881
BOL,ZWE,0.6773252573293693
BRA,ABW,0.1473003460650637
BRA,AFG,0.011595089082870363
BRA,AGO,0.35995889848500623
BRA,AIA,0.03910164847620823
BRA,ALB,0.1708400039976691
BRA,AND,0.05631227284646993
BRA,ARE,0.17265710588600577
BRA,ARG,0.3673219883226308
BRA,ARM,0.12252636671348087
BRA,ASM,0.08506300575163257
BRA,ATA,-8.82963605315089e-4
BRA,ATG,0.012979749298452484
BRA,AUS,0.22979992037257574
BRA,AUT,0.0855373607665575
BRA,AZE,0.3190684206829494
BRA,BDI,0.13832816837493384
BRA,BEL,0.07170302407577712
BRA,BEN,0.00569700686110781
BRA,BFA,0.16812084245130898
BRA,BGD,-0.003680410463399936
BRA,BGR,0.06674338200208889
BRA,BHR,0.03166557932919204
BRA,BHS,0.23419471834816882
BRA,BIH,0.05953762859370733
BRA,BLR,0.042628805198319325
BRA,BLZ,0.49793162989131096
BRA,BMU,0.1322080015370827
BRA,BOL,0.05860678717689866
BRA,BRB,0.18229148002669687
BRA,BRN,0.298281381372527
BRA,BTN,0.055791820258111746
BRA,BWA,0.023732626768762526
BRA,CAF,0.01029723249666199
BRA,CAN,0.37115701082933256
BRA,CCK,0.08111778592858711
BRA,CHE,0.12790486964081296
BRA,CHL,0.17818257252207986
BRA,CHN,0.035430798899418185
BRA,CIV,0.07526827990534507
BRA,CMR,0.291174853060924
BRA,COG,0.18388860530416862
BRA,COK,-0.01209319762468064
BRA,COL,0.40916166826355144
BRA,COM,0.010588324409889166
BRA,CPV,0.0028980814445563226
BRA,CRI,0.12451787231338751
BRA,CUB,-1.1296021871618847e-4
BRA,CUW,0.23343140496470952
BRA,CXR,-6.42149793717003e-4
BRA,CYM,0.00911671381464575
BRA,CYP,0.025414729069741113
BRA,CZE,0.04879820049118829
BRA,DEU,0.10860375627569677
BRA,DJI,0.48001184114137335
BRA,DMA,0.005608683481540667
BRA,DNK,0.07431464644864075
BRA,DOM,0.11933627693056649
BRA,DZA,0.35630905592619666
BRA,ECU,0.39258151374415085
BRA,EGY,0.315487619770471
BRA,ERI,0.01311108690464871
BRA,ESP,0.07736009675341397
BRA,EST,0.044853677829820374
BRA,ETH,0.2994218905974958
BRA,FIN,0.07228714466465
BRA,FJI,0.02075529166596773
BRA,FLK,-0.009918387162331337
BRA,FRA,0.18237817734654513
BRA,GAB,0.3826157421934149
BRA,GBR,0.2165831412638281
BRA,GEO,0.1789785060990813
BRA,GHA,0.19352458574552264
BRA,GIB,0.0013237292888808954
BRA,GIN,0.03582038178288699
BRA,GMB,0.013376990249436373
BRA,GNB,-0.009366762366304498
BRA,GNQ,0.5809414495619496
BRA,GRC,0.048396120116392334
BRA,GRD,0.12368756951406636
BRA,GRL,-0.014700086302768835
BRA,GTM,0.10805943974982184
BRA,GUM,0.4725261118161737
BRA,GUY,0.10446083242366387
BRA,HKG,0.12145433270584706
BRA,HND,0.1197384064403192
BRA,HRV,0.04816269018823214
BRA,HTI,0.002216039767291353
BRA,HUN,0.06487140250331505
BRA,IDN,0.12225613032289294
BRA,IND,0.09397896241688898
BRA,IOT,3.568422054107136e-4
BRA,IRL,0.09140183233334591
BRA,IRN,0.28811978898777874
BRA,IRQ,0.45952280762002917
BRA,ISL,0.01776749079657799
BRA,ISR,0.08935242874671989
BRA,ITA,0.1334692076637398
BRA,JAM,0.15740146519447848
BRA,JOR,0.033565792656440906
BRA,JPN,0.0752808107163504
BRA,KAZ,0.26168867384042643
BRA,KEN,0.08579325267923281
BRA,KGZ,0.22660080201003938
BRA,KHM,0.0046916600087428826
BRA,KNA,0.404686443364234
BRA,KOR,0.0603119100749894
BRA,KWT,0.20279928811006148
BRA,LAO,0.023027244362690026
BRA,LBN,0.05578029844272843
BRA,LBR,0.4342794037892831
BRA,LBY,0.37929288786344145
BRA,LCA,0.48409301847113057
BRA,LKA,0.015347504122536744
BRA,LSO,0.015574292505364417
BRA,LTU,0.15526550639710673
BRA,LUX,0.09923997698427027
BRA,LVA,0.05796354420447713
BRA,MAC,0.08890137021536737
BRA,MAR,0.03438590501910503
BRA,MDA,0.11064287025066895
BRA,MDG,0.009593999634075043
BRA,MDV,0.003441372590971884
BRA,MEX,0.1797354773091506
BRA,MHL,0.014369758237068235
BRA,MKD,0.023393084469920087
BRA,MLI,0.11877354493338926
BRA,MLT,0.062003203317349924
BRA,MMR,-5.961482014720819e-4
BRA,MNG,0.1403556814866628
BRA,MNT,0.011354883197158612
BRA,MOZ,0.011572894887362814
BRA,MRT,0.30115037979996934
BRA,MUS,0.008471718813769907
BRA,MWI,0.10672816110559574
BRA,MYS,0.05143891324062727
BRA,NAM,0.006175649884053136
BRA,NCL,0.18569746728143555
BRA,NER,0.0615386752086283
BRA,NGA,0.41800454987573404
BRA,NIC,0.08383156867557034
BRA,NIU,-0.003278577226988134
BRA,NLD,0.08654841312607559
BRA,NOR,0.21791198384994084
BRA,NPL,0.014774326203683474
BRA,NRU,0.13126977971478204
BRA,NZL,0.13766797984766863
BRA,OAS,0.021658547913879174
BRA,OMN,0.14867021125334098
BRA,PAK,0.009970546512038452
BRA,PAN,0.14183180560514322
BRA,PCN,-0.017376320202705464
BRA,PER,0.2063045618796099
BRA,PHL,0.022044380034770196
BRA,PNG,0.04144252187661491
BRA,POL,0.05820929364401292
BRA,PRK,0.0035217850639697045
BRA,PRT,0.10637797339242758
BRA,PRY,0.14981917330350988
BRA,PYF,0.03767111105741593
BRA,QAT,0.05749324194258528
BRA,ROM,0.05699162100412323
BRA,RUS,0.2114254050646334
BRA,RWA,0.04916419362346907
BRA,SAU,0.364437307201846
BRA,SEN,0.09257066605753286
BRA,SER,0.07458240926981229
BRA,SGP,0.047732342972696795
BRA,SHN,0.02655026573456123
BRA,SLB,-0.0046490409865570575
BRA,SLE,0.0319818381353796
BRA,SLV,0.050677292823143975
BRA,SMR,0.01958079317347832
BRA,SOM,0.020238897111436675
BRA,STP,-0.009907332329535506
BRA,SUD,0.16583649239184442
BRA,SUR,0.16145651175371442
BRA,SVK,0.019742096361178577
BRA,SVN,0.027251297632079334
BRA,SWE,0.10858481506507307
BRA,SWZ,0.0016003228218483315
BRA,SYC,-0.00588648543036645
BRA,SYR,0.01629793357790761
BRA,TCA,0.567066575213541
BRA,TCD,0.6092155185901001
BRA,TGO,0.027307336570722995
BRA,THA,0.0721425954409025
BRA,TJK,0.16407492394235407
BRA,TKL,0.12883874983399057
BRA,TKM,0.044188892595454186
BRA,TMP,0.32948599857733263
BRA,TTO,0.2541590367975157
BRA,TUN,0.07837224334728342
BRA,TUR,0.08624109333970159
BRA,TZA,0.11739627970997986
BRA,UGA,0.11009102674228043
BRA,UKR,0.3381405032282464
BRA,URY,0.33900208358752104
BRA,USA,0.14621658973609367
BRA,UZB,0.14220775325863305
BRA,VAT,0.21241507205642465
BRA,VCT,-0.0033336363113853937
BRA,VEN,0.4319751378159134
BRA,VGB,0.041734508544940895
BRA,VNM,0.04556895220242268
BRA,WLF,0.02379079553649374
BRA,YEM,0.22625831033649108
BRA,ZAF,0.14327780637003493
BRA,ZAR,-0.0012426971887938825
BRA,ZMB,3.2967083880355814e-4
BRA,ZWE,0.06471001985787452
BRB,ABW,0.18764224882181135
BRB,AFG,0.010059978851863613
BRB,AIA,0.5754957952633657
BRB,ALB,-0.008010688529883268
BRB,AND,0.025128160893558946
BRB,ARE,0.1863711257846177
BRB,ARG,0.35960125362823137
BRB,ARM,0.3807769386110689
BRB,ASM,0.11253192904456581
BRB,ATA,0.20701180237535008
BRB,ATG,0.5300148921089487
BRB,AUS,0.4304799013641636
BRB,AUT,0.010442616263080944
BRB,AZE,-0.002569845837426363
BRB,BDI,0.06245711718370484
BRB,BEL,0.08270747398985151
BRB,BEN,-0.01682320770931796
BRB,BFA,0.7248720162295338
BRB,BGD,-0.016086935826762544
BRB,BGR,0.018239547198432335
BRB,BHR,-9.967558968069152e-4
BRB,BHS,0.5458952303555606
BRB,BIH,-0.013966158029405986
BRB,BLR,-0.007383520341604977
BRB,BLZ,0.20851596260018174
BRB,BMU,0.6455524708052437
BRB,BOL,0.01895121621744137
BRB,BRA,0.18229148002669687
BRB,BRN,0.13301365462339526
BRB,BTN,0.13623142930732238
BRB,BWA,0.8811617173962067
BRB,CAF,0.031132158861237054
BRB,CAN,0.10651727801104335
BRB,CCK,0.027106289031735398
BRB,CHE,0.031357805914312226
BRB,CHL,0.21594265732381643
BRB,CHN,0.0031066946047954356
BRB,CIV,0.2645394128198189
BRB,CMR,-0.001481674279414751
BRB,COG,0.08501415097908724
BRB,COK,0.8711566030567461
BRB,COL,0.09859963206323101
BRB,COM,-0.020622902258899078
BRB,CPV,0.0240685156298757
BRB,CRI,0.025944872481248486
BRB,CUB,0.046194576242829
BRB,CUW,0.4226434239881719
BRB,CXR,0.43735245031265085
BRB,CYM,0.7550286237832716
BRB,CYP,0.15900176762803583
BRB,CZE,1.9173070409029473e-4
BRB,DEU,0.0856571415702058
BRB,DJI,0.1560174553901221
BRB,DMA,0.04087205984314054
BRB,DNK,0.020131770077554467
BRB,DOM,0.17100282442644435
BRB,DZA,0.013896319641642311
BRB,ECU,0.08572262187741281
BRB,EGY,0.024941724124617006
BRB,ERI,0.084019244378573
BRB,ESP,0.0861003571220143
BRB,EST,0.002502545892136861
BRB,ETH,0.11301884731749397
BRB,FIN,0.10663464651932791
BRB,FJI,-0.002721604531915732
BRB,FLK,0.05607323361410393
BRB,FRA,0.3702891017339429
BRB,GAB,0.07501491681862842
BRB,GBR,0.4829588901168077
BRB,GEO,0.2668609205630736
BRB,GHA,0.29878600810424566
BRB,GIB,0.39077995960119616
BRB,GIN,0.2254279800026036
BRB,GMB,-0.010194877913721931
BRB,GNB,-0.028044623575673278
BRB,GNQ,0.028244929556393374
BRB,GRC,0.1896386118746604
BRB,GRD,0.18909711460880724
BRB,GRL,0.0022460620636763273
BRB,GTM,0.037203592092788056
BRB,GUY,0.22499882831634857
BRB,HKG,0.23929511826369787
BRB,HND,0.00508896832186978
BRB,HRV,0.003691462955260457
BRB,HTI,-0.00679354181411047
BRB,HUN,0.01325188747547549
BRB,IDN,0.08893767263574683
BRB,IND,0.007064124318652228
BRB,IOT,0.13737728771814744
BRB,IRL,0.2452089015312047
BRB,IRN,-0.004898757151413712
BRB,IRQ,0.0537363743800771
BRB,ISL,0.18890132876274546
BRB,ISR,0.046524421345664466
BRB,ITA,0.21801475751329455
BRB,JAM,0.674953265545605
BRB,JOR,0.004711790459305506
BRB,JPN,0.04582602867008606
BRB,KAZ,-0.0048182057665347765
BRB,KEN,0.0049461945858942195
BRB,KGZ,0.006921817075767562
BRB,KHM,-0.024437200364584768
BRB,KNA,0.5399719771419014
BRB,KOR,0.05285297719018488
BRB,KWT,0.06579673061535046
BRB,LAO,0.008476224730142335
BRB,LBN,0.23781699691178723
BRB,LBR,0.7968677005370389
BRB,LBY,9.682710874283014e-4
BRB,LCA,0.23115995536884348
BRB,LKA,-0.004881810380341146
BRB,LSO,-0.021231538674592466
BRB,LTU,0.02880561326717235
BRB,LUX,0.12492979975854496
BRB,LVA,0.1868904895977749
BRB,MAC,0.10634268798720108
BRB,MAR,-0.014200846117927901
BRB,MDA,0.03201263436433915
BRB,MDG,-0.016624239637382278
BRB,MDV,0.07591510041600627
BRB,MEX,0.11054424950546721
BRB,MHL,0.9258719273397599
BRB,MKD,-6.745053766565195e-4
BRB,MLI,0.7107011712182841
BRB,MLT,0.02265543104097484
BRB,MMR,-0.022575256115720158
BRB,MNG,0.5708200288684743
BRB,MNT,0.04612511613915125
BRB,MOZ,0.005209480501000588
BRB,MRT,0.5308324582115236
BRB,MUS,-0.008044442576537338
BRB,MWI,0.032180754372317245
BRB,MYS,0.011712145258937899
BRB,NAM,-0.008157633308463511
BRB,NCL,0.027751319937620093
BRB,NER,0.4394908139044492
BRB,NGA,0.011258300853841607
BRB,NIC,0.03514547963203761
BRB,NIU,0.05398867455824026
BRB,NLD,0.07245462244833703
BRB,NOR,0.01862111243905265
BRB,NPL,-0.007724845208158061
BRB,NRU,0.5682865991115792
BRB,NZL,0.4499458768434375
BRB,OAS,-5.863603121368252e-4
BRB,OMN,0.02907867447634666
BRB,PAK,-0.002357096036720089
BRB,PAN,0.5732409683472339
BRB,PCN,0.07135461220202985
BRB,PER,0.2983224959777657
BRB,PHL,0.01866942646248829
BRB,PNG,0.16182225317532695
BRB,POL,0.009961520011729556
BRB,PRK,0.0762308161577961
BRB,PRT,0.10259032437093468
BRB,PRY,0.09284573762183357
BRB,PYF,0.20828947807687004
BRB,QAT,0.008823776696195294
BRB,ROM,0.005016101526084024
BRB,RUS,-0.0022945351620994622
BRB,RWA,0.026553739806146167
BRB,SAU,0.06965325804891784
BRB,SEN,0.47073097223893534
BRB,SER,0.014054155341488734
BRB,SGP,0.027286232160158002
BRB,SHN,0.17491131235972437
BRB,SLB,0.18882494241101538
BRB,SLE,0.019414808537715017
BRB,SLV,0.010843743990592408
BRB,SMR,-0.011829136677668318
BRB,SOM,-0.006588638701932491
BRB,STP,0.0576454159645279
BRB,SUD,-0.007227804266140443
BRB,SUR,0.49033203757199556
BRB,SVK,-0.004532802403362141
BRB,SVN,7.254601866070229e-5
BRB,SWE,0.16558523176440199
BRB,SWZ,0.0022385163605057276
BRB,SYC,0.031229862696307013
BRB,SYR,0.017411727773086947
BRB,TCA,0.6859228325799905
BRB,TCD,0.17468869002901544
BRB,TGO,0.018281306843265066
BRB,THA,0.06338154246418669
BRB,TJK,0.7628520335374634
BRB,TKL,0.9725565732023483
BRB,TKM,-0.00289389877403397
BRB,TMP,-0.003930060633689473
BRB,TTO,0.10254951238557103
BRB,TUN,-0.006409232707871797
BRB,TUR,0.027959256647594605
BRB,TZA,0.47389851666697724
BRB,UGA,0.027184918938454757
BRB,UKR,0.028516802970561535
BRB,URY,0.09497754536870172
BRB,USA,0.04407877651656402
BRB,UZB,0.5727147475437552
BRB,VAT,0.28518874655744575
BRB,VCT,0.6704269097038493
BRB,VEN,0.08611085493257825
BRB,VGB,0.677631854087317
BRB,VNM,-0.007840586484443616
BRB,WLF,0.0691614143660358
BRB,YEM,-0.0066303399059813
BRB,ZAF,0.14736996954774118
BRB,ZAR,-0.008601681155812531
BRB,ZMB,-0.0018047221587513891
BRB,ZWE,0.06442191998200017
BRN,ABW,0.010740024334422539
BRN,AFG,0.014107045535740353
BRN,AIA,0.07557951490912362
BRN,ALB,-0.005336970501503795
BRN,AND,0.005369093912383737
BRN,ARE,0.3536995571711973
BRN,ARG,0.08082730497531171
BRN,ARM,-0.010207373102173222
BRN,ASM,0.013877694983261255
BRN,ATA,0.029406820220621903
BRN,ATG,-0.004859836045940635
BRN,AUS,0.8938625645385152
BRN,AUT,0.017649110234317422
BRN,AZE,0.6732957775309244
BRN,BDI,0.011846832210851066
BRN,BEL,-8.234589088940938e-4
BRN,BEN,-0.005364050027328002
BRN,BFA,-0.004963721135046024
BRN,BGD,-0.006785147441142564
BRN,BGR,-2.0633855298623826e-4
BRN,BHR,0.20801937474360957
BRN,BHS,0.015789508287115922
BRN,BIH,-0.00807210892555513
BRN,BLR,-0.0020087891220853223
BRN,BLZ,0.0868560964025183
BRN,BMU,0.035133855425448855
BRN,BOL,0.02355342328324728
BRN,BRA,0.298281381372527
BRN,BRB,0.13301365462339526
BRN,BTN,0.6897884882353892
BRN,BWA,0.11025872750536539
BRN,CAF,-0.011975064711497263
